timestamp,name,condition,price,url
2026-06-16 01:06:26,Procesor Intel Core i5 13400F + Cooler Stock,Πολύ καλό,125.61,https://www.vinted.gr/items/9184548440-procesor-intel-core-i5-13400f-cooler-stock
2026-06-16 01:06:26,Procesor i3- 6300T,Πολύ καλό,9.66,https://www.vinted.gr/items/9184276972-procesor-i3-6300t
2026-06-16 01:06:26,Intel Core i5-4460 3.20GHz,Ικανοποιητικό,9.66,https://www.vinted.gr/items/9184212050-intel-core-i5-4460-320ghz
2026-06-16 01:06:26,"Procesor calculator nou, sigilat",Νέο με ετικέτες,86.96,https://www.vinted.gr/items/9183370423-procesor-calculator-nou-sigilat
2026-06-16 01:06:26,"Procesor Intel i5, 13400",Πολύ καλό,173.72,https://www.vinted.gr/items/9182949957-procesor-intel-i5-13400
2026-06-16 01:06:26,Procesor AMD Athlon 3000+,Πολύ καλό,9.66,https://www.vinted.gr/items/9182843279-procesor-amd-athlon-3000
2026-06-16 01:06:26,i7-6700,Πολύ καλό,48.31,https://www.vinted.gr/items/9182024913-i7-6700
2026-06-16 01:06:26,i7-4770,Πολύ καλό,28.99,https://www.vinted.gr/items/9182001085-i7-4770
2026-06-16 01:06:26,Procesor Intel core I3 10105f,Νέο χωρίς ετικέτες,34.78,https://www.vinted.gr/items/9181885604-procesor-intel-core-i3-10105f
2026-06-16 01:06:26,Επεξεργαστής Ryzen 5 2600 3.4Hz,Πολύ καλό,30.0,https://www.vinted.gr/items/9181645810-epeksergastis-ryzen-5-2600-34hz
2026-06-16 01:06:26,procesor AMD FX 9590,Πολύ καλό,86.96,https://www.vinted.gr/items/9181621966-procesor-amd-fx-9590
2026-06-16 01:06:26,procesor intel i5-10600 lga 1200,Πολύ καλό,67.63,https://www.vinted.gr/items/9181401700-procesor-intel-i5-10600-lga-1200
2026-06-16 01:06:26,Intel x5570,Καλό,19.32,https://www.vinted.gr/items/9181261311-intel-x5570
2026-06-16 01:06:26,Procesor Gaming I9-14900KS impecabil,Πολύ καλό,483.1,https://www.vinted.gr/items/9180905110-procesor-gaming-i9-14900ks-impecabil
2026-06-16 01:06:26,AMD Sempron 3400+ Socket AM2 Boxed / Retro Vintage PC CPU,Καλό,13.14,https://www.vinted.gr/items/9180625761-amd-sempron-3400-socket-am2-boxed-retro-vintage-pc-cpu
