timestamp,name,condition,price,url
2026-06-16 00:48:14,Kingston ValueRAM DDR4 με Module 1x8GB και Ταχύτητα 3200 για Desktop KVR32N22S6/8,Ελάχιστα χρησιμοποιημένο,37.0,https://www.skroutz.gr/skoop/DKXyu82lku/kingston-valueram-ddr4-me-module-1x8gb-kai-tachytita-3200-gia-desktop-kvr32n22s6-8
2026-06-16 00:48:14,Silicon Power DDR4 με Module 1x8GB και Ταχύτητα 2666 για Laptop SP008GBSFU266X02,Καινούριο,55.0,https://www.skroutz.gr/skoop/MiXFhF75mf/silicon-power-ddr4-me-module-1x8gb-kai-tachytita-2666-gia-laptop-sp008gbsfu266x02
2026-06-16 00:48:14,Transcend 2GB DDR3 RAM με Ταχύτητα 1333 για Laptop (JM1333KSN-2G),Ελάχιστα χρησιμοποιημένο,9.0,https://www.skroutz.gr/skoop/ABOmtHK4w6/transcend-2gb-ddr3-ram-me-tachytita-1333-gia-laptop-jm1333ksn-2g
2026-06-16 00:48:14,HyperX Fury Black 16GB DDR3 RAM with 2 Modules (2x8GB) and 1866 Speed for Desktop (HX318LC11FBK2/16),Μεταχειρισμένο,52.99,https://www.skroutz.gr/skoop/FvglknkJXS/hyperx-fury-black-16gb-ddr3-ram-with-2-modules-2x8gb-and-1866-speed-for-desktop-hx318lc11fbk2-16
2026-06-16 00:48:14,GoodRAM DDR5 με Module 1x32GB και Ταχύτητα 5600 για Desktop GR5600D564L46/32G,Ελάχιστα χρησιμοποιημένο,280.0,https://www.skroutz.gr/skoop/6okYifL0q5/goodram-ddr5-me-module-1x32gb-kai-tachytita-5600-gia-desktop-gr5600d564l46-32g
2026-06-16 00:48:14,G.Skill Ripjaws V DDR4 16GB RAM με 2x8GB Modules και Ταχύτητα 3200 για Desktop F4-3200C16D-16GVKB,Καινούριο,130.0,https://www.skroutz.gr/skoop/FhHIEiWAbc/g-skill-ripjaws-v-ddr4-16gb-ram-me-2x8gb-modules-kai-tachytita-3200-gia-desktop-f4-3200c16d-16gvkb
2026-06-16 00:48:14,Laptop RAM DDR4 SODIMM 3200 4GB,Ελάχιστα χρησιμοποιημένο,15.0,https://www.skroutz.gr/skoop/rVYQwuTxy9/laptop-ram-ddr4-sodimm-3200-4gb
2026-06-16 00:48:14,RAM Samsung 4GB DDR3 2RX8 PC3 1600MHz SODIMM,Μεταχειρισμένο,11.0,https://www.skroutz.gr/skoop/KS4YBzaJdC/ram-samsung-4gb-ddr3-2rx8-pc3-1600mhz-sodimm
2026-06-16 00:48:14,RAM Samsung 8GB (2x4GB) DDR3 2RX8 PC3L 1600MHz SODIMM,Μεταχειρισμένο,16.0,https://www.skroutz.gr/skoop/5hcVgOcZvw/ram-samsung-8gb-2x4gb-ddr3-2rx8-pc3l-1600mhz-sodimm
2026-06-16 00:48:14,Σετ 8GB DDR2 RAM Desktop (4x2GB) Kingston 800MHz - MemTest OK,Μεταχειρισμένο,22.0,https://www.skroutz.gr/skoop/2AXfYkWVxG/set-8gb-ddr2-ram-desktop-4x2gb-kingston-800mhz-memtest-ok
2026-06-16 00:48:14,Corsair Vengeance LPX 32GB DDR4 RAM με 4 Modules (4x8GB) και Ταχύτητα 3200 για Desktop (CMK32GX4M4D3200C16),Ελάχιστα χρησιμοποιημένο,250.0,https://www.skroutz.gr/skoop/XM8zZGQTIC/corsair-vengeance-lpx-32gb-ddr4-ram-me-4-modules-4x8gb-kai-tachytita-3200-gia-desktop-cmk32gx4m4d3200c16
2026-06-16 00:48:14,SK HYNIX 4GB PC4-2133P-UA1-11,Ελάχιστα χρησιμοποιημένο,20.0,https://www.skroutz.gr/skoop/cYzzJDaw1c/sk-hynix-4gb-pc4-2133p-ua1-11
2026-06-16 00:48:14,1x4GB DDR2 SDRAM Transcend / 4G KIT DDR2 800 DIMM CL5,Ελάχιστα χρησιμοποιημένο,20.0,https://www.skroutz.gr/skoop/aOgvr5dXcv/1x4gb-ddr2-sdram-transcend-4g-kit-ddr2-800-dimm-cl5
2026-06-16 00:48:14,2x Ramaxel 4GB DDR3 1600MHz (PC3-12800) 240-Pin DIMM RAM,Μεταχειρισμένο,21.5,https://www.skroutz.gr/skoop/cxj24ygZgz/2x-ramaxel-4gb-ddr3-1600mhz-pc3-12800-240-pin-dimm-ram
2026-06-16 00:48:14,Patriot Signature DDR4 με Module 1x16GB και Ταχύτητα 2400 για Laptop PSD416G240081S,Ελάχιστα χρησιμοποιημένο,100.0,https://www.skroutz.gr/skoop/yCKy894Uck/patriot-signature-ddr4-me-module-1x16gb-kai-tachytita-2400-gia-laptop-psd416g240081s
2026-06-16 00:48:14,SK hynix 2GB 1Rx8 PC3L-12800S-11-13-B4,Ελάχιστα χρησιμοποιημένο,10.0,https://www.skroutz.gr/skoop/8r7AM3iQyO/sk-hynix-2gb-1rx8-pc3l-12800s-11-13-b4
